condition,w,sigma_d,seed,episode,success,collision,effort,length
A0.001,0.1,0.0,2,36,1,0,0.23240134119987488,300
A0.001,0.1,0.0,2,37,1,0,0.2675743103027344,300
A0.001,0.1,0.0,2,38,1,0,0.1926841288805008,300
A0.001,0.1,0.0,2,39,0,1,0.10830904543399811,162
A0.001,0.1,0.0,2,40,0,1,0.10119596868753433,131
A0.001,0.1,0.0,2,41,1,0,0.17021994292736053,300
A0.001,0.1,0.0,2,42,0,1,0.17617008090019226,186
A0.001,0.1,0.0,2,43,0,1,0.10835827142000198,160
A0.001,0.1,0.0,2,44,0,1,0.10631008446216583,167
A0.001,0.1,0.0,2,45,1,0,0.19559676945209503,300
A0.001,0.1,0.0,2,46,1,0,0.16780701279640198,300
A0.001,0.1,0.0,2,47,1,0,0.25817519426345825,300
A0.001,0.1,0.0,2,48,0,1,0.10873434692621231,156
A0.001,0.1,0.0,2,49,0,1,0.10931740701198578,145
A0.001,0.1,0.0,2,50,1,0,0.23549142479896545,300
A0.001,0.1,0.0,2,51,1,0,0.16418369114398956,300
A0.001,0.1,0.0,2,52,1,0,0.17762865126132965,300
A0.001,0.1,0.0,2,53,1,0,0.18375015258789062,300
A0.001,0.1,0.0,2,54,1,0,0.22262664139270782,300
A0.001,0.1,0.0,2,55,1,0,0.23459096252918243,300
A0.001,0.1,0.0,2,56,1,0,0.17350050806999207,300
A0.001,0.1,0.0,2,57,0,1,0.07772105187177658,155
A0.001,0.1,0.0,2,58,0,0,0.1791888326406479,300
A0.001,0.1,0.0,2,59,0,1,0.08098848164081573,142
A0.001,0.1,0.0,2,60,1,0,0.17070627212524414,300
A0.001,0.1,0.0,2,61,1,0,0.20751212537288666,300
A0.001,0.1,0.0,2,62,0,1,0.07757540047168732,164
A0.001,0.1,0.0,2,63,1,0,0.2084050178527832,300
A0.001,0.1,0.0,2,64,0,1,0.19811926782131195,189
A0.001,0.1,0.0,2,65,1,0,0.17687661945819855,300
A0.001,0.1,0.0,2,66,1,0,0.14819006621837616,300
A0.001,0.1,0.0,2,67,1,0,0.18671675026416779,300
A0.001,0.1,0.0,2,68,0,1,0.05262391269207001,132
A0.001,0.1,0.0,2,69,0,1,0.11714398860931396,148
A0.001,0.1,0.0,2,70,0,1,0.1038379892706871,152
A0.001,0.1,0.0,2,71,1,0,0.20891763269901276,300
A0.001,0.1,0.0,2,72,1,0,0.1723054200410843,300
A0.001,0.1,0.0,2,73,1,0,0.2175978124141693,300
A0.001,0.1,0.0,2,74,0,1,0.1530960351228714,168
A0.001,0.1,0.0,2,75,1,0,0.18845531344413757,300
A0.001,0.1,0.0,2,76,0,1,0.1164458766579628,137
A0.001,0.1,0.0,2,77,1,0,0.16548539698123932,300
A0.001,0.1,0.0,2,78,1,0,0.15998981893062592,300
A0.001,0.1,0.0,2,79,1,0,0.1865910142660141,300
A0.001,0.1,0.0,2,80,1,0,0.25354593992233276,300
A0.001,0.1,0.0,2,81,0,1,0.1383473128080368,151
A0.001,0.1,0.0,2,82,1,0,0.20493263006210327,300
A0.001,0.1,0.0,2,83,0,1,0.048245351761579514,128
A0.001,0.1,0.0,2,84,0,1,0.17347708344459534,172
A0.001,0.1,0.0,2,85,1,0,0.1981445699930191,300
A0.001,0.1,0.0,2,86,0,1,0.10747429728507996,150
A0.001,0.1,0.0,2,87,1,0,0.19736221432685852,300
A0.001,0.1,0.0,2,88,1,0,0.2073855996131897,300
A0.001,0.1,0.0,2,89,1,0,0.20029495656490326,300
A0.001,0.1,0.0,2,90,1,0,0.2242540568113327,300
A0.001,0.1,0.0,2,91,1,0,0.18766020238399506,300
A0.001,0.1,0.0,2,92,0,1,0.10844378918409348,156
A0.001,0.1,0.0,2,93,0,1,0.08193425834178925,144
A0.001,0.1,0.0,2,94,1,0,0.20220595598220825,300
A0.001,0.1,0.0,2,95,0,1,0.2038709968328476,157
A0.001,0.1,0.0,2,96,0,1,0.07335643470287323,152
A0.001,0.1,0.0,2,97,0,1,0.07516850531101227,162
A0.001,0.1,0.0,2,98,1,0,0.20740069448947906,300
A0.001,0.1,0.0,2,99,1,0,0.21463440358638763,300
A0.001,0.1,0.0,2,100,1,0,0.22688019275665283,300
A0.001,0.1,0.0,2,101,1,0,0.1776408702135086,300
A0.001,0.1,0.0,2,102,1,0,0.2614794075489044,300
A0.001,0.1,0.0,2,103,1,0,0.20880228281021118,300
A0.001,0.1,0.0,2,104,1,0,0.17987339198589325,300
A0.001,0.1,0.0,2,105,1,0,0.2106250822544098,300
A0.001,0.1,0.0,2,106,0,0,0.2573816478252411,300
A0.001,0.1,0.0,2,107,1,0,0.16941657662391663,300
A0.001,0.1,0.0,2,108,0,1,0.06311944872140884,145
A0.001,0.1,0.0,2,109,0,0,0.18318332731723785,300
A0.001,0.1,0.0,2,110,0,1,0.02598525397479534,124
A0.001,0.1,0.0,2,111,1,0,0.17304301261901855,300
A0.001,0.1,0.0,2,112,0,1,0.1959829479455948,190
A0.001,0.1,0.0,2,113,0,1,0.13563285768032074,192
A0.001,0.1,0.0,2,114,1,0,0.15985819697380066,300
A0.001,0.1,0.0,2,115,1,0,0.1637425273656845,300
A0.001,0.1,0.0,2,116,1,0,0.1561824381351471,300
A0.001,0.1,0.0,2,117,0,1,0.1633164882659912,205
A0.001,0.1,0.0,2,118,1,0,0.2027730792760849,300
A0.001,0.1,0.0,2,119,1,0,0.24650274217128754,300
A0.001,0.1,0.0,2,120,0,1,0.08170611411333084,159
A0.001,0.1,0.0,2,121,0,1,0.07338210195302963,150
A0.001,0.1,0.0,2,122,0,1,0.07919987291097641,154
A0.001,0.1,0.0,2,123,1,0,0.18982896208763123,300
A0.001,0.1,0.0,2,124,1,0,0.1501827836036682,300
A0.001,0.1,0.0,2,125,1,0,0.21239310503005981,300
A0.001,0.1,0.0,2,126,1,0,0.2186000794172287,300
A0.001,0.1,0.0,2,127,1,0,0.14619740843772888,300
A0.001,0.1,0.0,2,128,1,0,0.17356741428375244,300
A0.001,0.1,0.0,2,129,1,0,0.1932043731212616,300
A0.001,0.1,0.0,2,130,1,0,0.17963425815105438,300
A0.001,0.1,0.0,2,131,0,1,0.11244971305131912,144
A0.001,0.1,0.0,2,132,1,0,0.20463906228542328,300
A0.001,0.1,0.0,2,133,1,0,0.23214128613471985,300
A0.001,0.1,0.0,2,134,0,1,0.04449404031038284,118
A0.001,0.1,0.0,2,135,1,0,0.19693759083747864,300
A0.001,0.1,0.0,2,136,1,0,0.19580121338367462,300
A0.001,0.1,0.0,2,137,0,1,0.11568275094032288,176
A0.001,0.1,0.0,2,138,1,0,0.16120699048042297,300
A0.001,0.1,0.0,2,139,1,0,0.1592591255903244,300
A0.001,0.1,0.0,2,140,0,1,0.06701873987913132,197
A0.001,0.1,0.0,2,141,0,1,0.0663401409983635,137
A0.001,0.1,0.0,2,142,1,0,0.17156852781772614,300
A0.001,0.1,0.0,2,143,1,0,0.2262970209121704,300
A0.001,0.1,0.0,2,144,1,0,0.16699732840061188,300
A0.001,0.1,0.0,2,145,1,0,0.185088112950325,300
A0.001,0.1,0.0,2,146,1,0,0.26981085538864136,300
A0.001,0.1,0.0,2,147,0,1,0.09982391446828842,143
A0.001,0.1,0.0,2,148,0,1,0.09817086905241013,153
A0.001,0.1,0.0,2,149,1,0,0.20593076944351196,300
A0.001,0.1,0.0,2,150,0,1,0.0640338808298111,136
A0.001,0.1,0.0,2,151,0,0,0.19051377475261688,300
A0.001,0.1,0.0,2,152,1,0,0.1420900821685791,300
A0.001,0.1,0.0,2,153,0,1,0.10767034441232681,172
A0.001,0.1,0.0,2,154,0,1,0.09296348690986633,146
A0.001,0.1,0.0,2,155,1,0,0.20523421466350555,300
A0.001,0.1,0.0,2,156,0,1,0.08206601440906525,167
A0.001,0.1,0.0,2,157,1,0,0.21051998436450958,300
A0.001,0.1,0.0,2,158,1,0,0.20337322354316711,300
A0.001,0.1,0.0,2,159,1,0,0.20095272362232208,300
A0.001,0.1,0.0,2,160,0,1,0.14473968744277954,185
A0.001,0.1,0.0,2,161,0,1,0.1610468178987503,170
A0.001,0.1,0.0,2,162,0,1,0.07564771175384521,162
A0.001,0.1,0.0,2,163,1,0,0.1687331646680832,300
A0.001,0.1,0.0,2,164,0,1,0.10400914400815964,154
A0.001,0.1,0.0,2,165,1,0,0.17646273970603943,300
A0.001,0.1,0.0,2,166,0,1,0.12372813373804092,135
A0.001,0.1,0.0,2,167,1,0,0.2103230506181717,300
A0.001,0.1,0.0,2,168,0,1,0.122161366045475,175
A0.001,0.1,0.0,2,169,1,0,0.16282829642295837,300
A0.001,0.1,0.0,2,170,0,1,0.0551464669406414,127
A0.001,0.1,0.0,2,171,0,0,0.233854740858078,300
A0.001,0.1,0.0,2,172,1,0,0.17029932141304016,300
A0.001,0.1,0.0,2,173,1,0,0.14543311297893524,300
A0.001,0.1,0.0,2,174,1,0,0.19835777580738068,300
A0.001,0.1,0.0,2,175,1,0,0.20030026137828827,300
A0.001,0.1,0.0,2,176,1,0,0.16176952421665192,300
A0.001,0.1,0.0,2,177,1,0,0.22441931068897247,300
A0.001,0.1,0.0,2,178,1,0,0.1866036057472229,300
A0.001,0.1,0.0,2,179,0,1,0.08128122985363007,164
A0.001,0.1,0.0,2,180,1,0,0.1986342966556549,300
A0.001,0.1,0.0,2,181,1,0,0.1657112091779709,300
A0.001,0.1,0.0,2,182,1,0,0.16828800737857819,300
A0.001,0.1,0.0,2,183,1,0,0.24855749309062958,300
A0.001,0.1,0.0,2,184,1,0,0.20395658910274506,300
A0.001,0.1,0.0,2,185,0,1,0.07604410499334335,189
A0.001,0.1,0.0,2,186,0,1,0.060041576623916626,149
A0.001,0.1,0.0,2,187,0,1,0.07352705299854279,168
A0.001,0.1,0.0,2,188,1,0,0.2120135873556137,300
A0.001,0.1,0.0,2,189,0,1,0.05304742231965065,128
A0.001,0.1,0.0,2,190,1,0,0.16513045132160187,300
A0.001,0.1,0.0,2,191,0,1,0.061283376067876816,146
A0.001,0.1,0.0,2,192,1,0,0.1897285133600235,300
A0.001,0.1,0.0,2,193,0,1,0.0946665033698082,178
A0.001,0.1,0.0,2,194,1,0,0.17996279895305634,300
A0.001,0.1,0.0,2,195,0,1,0.12620209157466888,168
A0.001,0.1,0.0,2,196,0,1,0.057850804179906845,135
A0.001,0.1,0.0,2,197,1,0,0.18972459435462952,300
A0.001,0.1,0.0,2,198,0,1,0.03349287807941437,123
A0.001,0.1,0.0,2,199,1,0,0.2277016043663025,300
A0.001,0.1,0.0,3,0,1,0,0.18566007912158966,300
A0.001,0.1,0.0,3,1,1,0,0.16075611114501953,300
A0.001,0.1,0.0,3,2,1,0,0.19119060039520264,300
A0.001,0.1,0.0,3,3,1,0,0.13072627782821655,300
A0.001,0.1,0.0,3,4,1,0,0.2190260887145996,300
A0.001,0.1,0.0,3,5,1,0,0.18763968348503113,300
A0.001,0.1,0.0,3,6,1,0,0.14023958146572113,300
A0.001,0.1,0.0,3,7,1,0,0.19721370935440063,300
A0.001,0.1,0.0,3,8,1,0,0.15647944808006287,300
A0.001,0.1,0.0,3,9,1,0,0.19650554656982422,300
A0.001,0.1,0.0,3,10,0,1,0.09963967651128769,180
A0.001,0.1,0.0,3,11,0,0,0.16464103758335114,300
A0.001,0.1,0.0,3,12,1,0,0.20552963018417358,300
A0.001,0.1,0.0,3,13,1,0,0.18034730851650238,300
A0.001,0.1,0.0,3,14,0,1,0.06132948398590088,151
A0.001,0.1,0.0,3,15,1,0,0.19475218653678894,300
A0.001,0.1,0.0,3,16,1,0,0.1666523665189743,300
A0.001,0.1,0.0,3,17,1,0,0.15979783236980438,300
A0.001,0.1,0.0,3,18,0,1,0.06540168076753616,141
A0.001,0.1,0.0,3,19,1,0,0.21790307760238647,300
A0.001,0.1,0.0,3,20,1,0,0.13217714428901672,300
A0.001,0.1,0.0,3,21,0,0,0.2012677937746048,300
A0.001,0.1,0.0,3,22,1,0,0.19802658259868622,300
A0.001,0.1,0.0,3,23,1,0,0.14697633683681488,300
A0.001,0.1,0.0,3,24,0,1,0.1365274041891098,176
A0.001,0.1,0.0,3,25,0,1,0.08736271411180496,143
A0.001,0.1,0.0,3,26,1,0,0.1943085640668869,300
A0.001,0.1,0.0,3,27,1,0,0.1423107534646988,300
A0.001,0.1,0.0,3,28,1,0,0.2101576328277588,300
A0.001,0.1,0.0,3,29,1,0,0.15939442813396454,300
A0.001,0.1,0.0,3,30,1,0,0.1846410483121872,300
A0.001,0.1,0.0,3,31,0,1,0.07675924152135849,164
A0.001,0.1,0.0,3,32,1,0,0.16501197218894958,300
A0.001,0.1,0.0,3,33,0,1,0.0890352874994278,164
A0.001,0.1,0.0,3,34,1,0,0.15381427109241486,300
A0.001,0.1,0.0,3,35,1,0,0.2069455087184906,300
A0.001,0.1,0.0,3,36,1,0,0.2339869886636734,300
A0.001,0.1,0.0,3,37,0,1,0.1103392019867897,192
A0.001,0.1,0.0,3,38,1,0,0.162422314286232,300
A0.001,0.1,0.0,3,39,0,1,0.11260467022657394,205
A0.001,0.1,0.0,3,40,0,1,0.11675887554883957,169
A0.001,0.1,0.0,3,41,0,1,0.07096187025308609,148
A0.001,0.1,0.0,3,42,1,0,0.17877449095249176,300
A0.001,0.1,0.0,3,43,1,0,0.16722680628299713,300
A0.001,0.1,0.0,3,44,0,1,0.11630767583847046,158
A0.001,0.1,0.0,3,45,1,0,0.2308925986289978,300
A0.001,0.1,0.0,3,46,1,0,0.16445939242839813,300
A0.001,0.1,0.0,3,47,0,0,0.16054806113243103,300
A0.001,0.1,0.0,3,48,1,0,0.16110840439796448,300
A0.001,0.1,0.0,3,49,0,1,0.07642991840839386,178
A0.001,0.1,0.0,3,50,0,1,0.04609445855021477,134
A0.001,0.1,0.0,3,51,0,1,0.08164603263139725,151
A0.001,0.1,0.0,3,52,1,0,0.14259174466133118,300
A0.001,0.1,0.0,3,53,1,0,0.16689592599868774,300
A0.001,0.1,0.0,3,54,1,0,0.12350575625896454,300
A0.001,0.1,0.0,3,55,1,0,0.15374664962291718,300
A0.001,0.1,0.0,3,56,0,1,0.0919518917798996,156
A0.001,0.1,0.0,3,57,1,0,0.14305707812309265,300
A0.001,0.1,0.0,3,58,1,0,0.16127970814704895,300
A0.001,0.1,0.0,3,59,0,1,0.07794986665248871,140
A0.001,0.1,0.0,3,60,1,0,0.1821795254945755,300
A0.001,0.1,0.0,3,61,1,0,0.14674866199493408,300
A0.001,0.1,0.0,3,62,0,1,0.09681371599435806,164
A0.001,0.1,0.0,3,63,1,0,0.17134302854537964,300
A0.001,0.1,0.0,3,64,1,0,0.1204693391919136,300
A0.001,0.1,0.0,3,65,1,0,0.15059107542037964,300
A0.001,0.1,0.0,3,66,1,0,0.167897567152977,300
A0.001,0.1,0.0,3,67,1,0,0.1608363837003708,300
A0.001,0.1,0.0,3,68,0,0,0.2187214344739914,300
A0.001,0.1,0.0,3,69,1,0,0.15916575491428375,300
A0.001,0.1,0.0,3,70,1,0,0.243130624294281,300
A0.001,0.1,0.0,3,71,1,0,0.15432295203208923,300
A0.001,0.1,0.0,3,72,0,1,0.15303631126880646,218
A0.001,0.1,0.0,3,73,1,0,0.19825199246406555,300
A0.001,0.1,0.0,3,74,1,0,0.19140806794166565,300
A0.001,0.1,0.0,3,75,1,0,0.22394004464149475,300
A0.001,0.1,0.0,3,76,0,0,0.18646571040153503,300
A0.001,0.1,0.0,3,77,1,0,0.19536235928535461,300
A0.001,0.1,0.0,3,78,1,0,0.1542159467935562,300
A0.001,0.1,0.0,3,79,1,0,0.15084192156791687,300
A0.001,0.1,0.0,3,80,1,0,0.16147467494010925,300
A0.001,0.1,0.0,3,81,1,0,0.19109177589416504,300
A0.001,0.1,0.0,3,82,0,1,0.09916079789400101,125
A0.001,0.1,0.0,3,83,0,1,0.0877927765250206,162
A0.001,0.1,0.0,3,84,0,0,0.16481825709342957,300
A0.001,0.1,0.0,3,85,1,0,0.17538565397262573,300
A0.001,0.1,0.0,3,86,0,0,0.1733330637216568,300
A0.001,0.1,0.0,3,87,1,0,0.1596490740776062,300
A0.001,0.1,0.0,3,88,1,0,0.13364750146865845,300
A0.001,0.1,0.0,3,89,1,0,0.1444205492734909,300
A0.001,0.1,0.0,3,90,1,0,0.15255329012870789,300
A0.001,0.1,0.0,3,91,1,0,0.18606027960777283,300
A0.001,0.1,0.0,3,92,1,0,0.1519624888896942,300
A0.001,0.1,0.0,3,93,0,1,0.06974127888679504,167
A0.001,0.1,0.0,3,94,1,0,0.14408843219280243,300
A0.001,0.1,0.0,3,95,1,0,0.1642237901687622,300
A0.001,0.1,0.0,3,96,0,1,0.06319162994623184,143
A0.001,0.1,0.0,3,97,1,0,0.1595248579978943,300
A0.001,0.1,0.0,3,98,1,0,0.14230895042419434,300
A0.001,0.1,0.0,3,99,1,0,0.15310348570346832,300
A0.001,0.1,0.0,3,100,0,1,0.152204692363739,197
A0.001,0.1,0.0,3,101,1,0,0.18058684468269348,300
A0.001,0.1,0.0,3,102,1,0,0.1516648530960083,300
A0.001,0.1,0.0,3,103,1,0,0.15797848999500275,300
A0.001,0.1,0.0,3,104,1,0,0.15929977595806122,300
A0.001,0.1,0.0,3,105,1,0,0.1545858234167099,300
A0.001,0.1,0.0,3,106,0,1,0.11780490726232529,165
A0.001,0.1,0.0,3,107,1,0,0.16494973003864288,300
A0.001,0.1,0.0,3,108,0,1,0.08502412587404251,184
A0.001,0.1,0.0,3,109,0,1,0.09877835959196091,169
A0.001,0.1,0.0,3,110,0,1,0.14222432672977448,209
A0.001,0.1,0.0,3,111,1,0,0.16986308991909027,300
A0.001,0.1,0.0,3,112,1,0,0.17162075638771057,300
A0.001,0.1,0.0,3,113,1,0,0.1528758555650711,300
A0.001,0.1,0.0,3,114,1,0,0.18115931749343872,300
A0.001,0.1,0.0,3,115,0,1,0.11143043637275696,176
A0.001,0.1,0.0,3,116,1,0,0.17276734113693237,300
A0.001,0.1,0.0,3,117,1,0,0.18044966459274292,300
A0.001,0.1,0.0,3,118,1,0,0.17193163931369781,300
A0.001,0.1,0.0,3,119,1,0,0.12682455778121948,300
A0.001,0.1,0.0,3,120,1,0,0.17462393641471863,300
A0.001,0.1,0.0,3,121,1,0,0.1845189332962036,300
A0.001,0.1,0.0,3,122,1,0,0.18093881011009216,300
A0.001,0.1,0.0,3,123,1,0,0.15419450402259827,300
A0.001,0.1,0.0,3,124,1,0,0.15966597199440002,300
A0.001,0.1,0.0,3,125,1,0,0.14227651059627533,300
A0.001,0.1,0.0,3,126,1,0,0.16902178525924683,300
A0.001,0.1,0.0,3,127,0,1,0.10745365172624588,132
A0.001,0.1,0.0,3,128,1,0,0.1293034553527832,300
A0.001,0.1,0.0,3,129,0,1,0.11221201717853546,155
A0.001,0.1,0.0,3,130,0,1,0.10369639843702316,188
A0.001,0.1,0.0,3,131,1,0,0.14810346066951752,300
A0.001,0.1,0.0,3,132,0,0,0.21349185705184937,300
A0.001,0.1,0.0,3,133,0,0,0.18056729435920715,300
A0.001,0.1,0.0,3,134,1,0,0.1877448707818985,300
A0.001,0.1,0.0,3,135,1,0,0.14950425922870636,300
A0.001,0.1,0.0,3,136,1,0,0.15264245867729187,300
A0.001,0.1,0.0,3,137,1,0,0.21339723467826843,300
A0.001,0.1,0.0,3,138,0,1,0.15639734268188477,201
A0.001,0.1,0.0,3,139,0,1,0.06998451799154282,160
A0.001,0.1,0.0,3,140,0,1,0.18266700208187103,176
A0.001,0.1,0.0,3,141,0,1,0.07299793511629105,176
A0.001,0.1,0.0,3,142,1,0,0.15655118227005005,300
A0.001,0.1,0.0,3,143,0,1,0.06846673041582108,140
A0.001,0.1,0.0,3,144,0,0,0.18689149618148804,300
A0.001,0.1,0.0,3,145,1,0,0.141283318400383,300
A0.001,0.1,0.0,3,146,0,1,0.10959752649068832,193
A0.001,0.1,0.0,3,147,1,0,0.1407882571220398,300
A0.001,0.1,0.0,3,148,1,0,0.16454927623271942,300
A0.001,0.1,0.0,3,149,0,1,0.08769898861646652,190
A0.001,0.1,0.0,3,150,1,0,0.18941107392311096,300
A0.001,0.1,0.0,3,151,1,0,0.14815783500671387,300
A0.001,0.1,0.0,3,152,1,0,0.1761074960231781,300
A0.001,0.1,0.0,3,153,1,0,0.1837669014930725,300
A0.001,0.1,0.0,3,154,1,0,0.10872000455856323,300
A0.001,0.1,0.0,3,155,1,0,0.19480791687965393,300
A0.001,0.1,0.0,3,156,1,0,0.16842585802078247,300
A0.001,0.1,0.0,3,157,0,1,0.09255547821521759,177
A0.001,0.1,0.0,3,158,1,0,0.1692230999469757,300
A0.001,0.1,0.0,3,159,1,0,0.17099353671073914,300
A0.001,0.1,0.0,3,160,1,0,0.19815921783447266,300
A0.001,0.1,0.0,3,161,0,1,0.12654034793376923,164
A0.001,0.1,0.0,3,162,1,0,0.17962147295475006,300
A0.001,0.1,0.0,3,163,1,0,0.1542041152715683,300
A0.001,0.1,0.0,3,164,0,1,0.132844015955925,192
A0.001,0.1,0.0,3,165,1,0,0.14681068062782288,300
A0.001,0.1,0.0,3,166,1,0,0.16436529159545898,300
A0.001,0.1,0.0,3,167,1,0,0.16474173963069916,300
A0.001,0.1,0.0,3,168,0,1,0.08632845431566238,158
A0.001,0.1,0.0,3,169,0,1,0.1207628920674324,180
A0.001,0.1,0.0,3,170,1,0,0.18876855075359344,300
A0.001,0.1,0.0,3,171,1,0,0.17214563488960266,300
A0.001,0.1,0.0,3,172,1,0,0.15238915383815765,300
A0.001,0.1,0.0,3,173,0,1,0.09020654857158661,182
A0.001,0.1,0.0,3,174,1,0,0.1875714659690857,300
A0.001,0.1,0.0,3,175,1,0,0.14984974265098572,300
A0.001,0.1,0.0,3,176,1,0,0.15344922244548798,300
A0.001,0.1,0.0,3,177,0,1,0.0936647355556488,170
A0.001,0.1,0.0,3,178,1,0,0.17040586471557617,300
A0.001,0.1,0.0,3,179,1,0,0.1745370328426361,300
A0.001,0.1,0.0,3,180,1,0,0.16140875220298767,300
A0.001,0.1,0.0,3,181,0,1,0.10699808597564697,129
A0.001,0.1,0.0,3,182,1,0,0.1548844873905182,300
A0.001,0.1,0.0,3,183,1,0,0.17271442711353302,300
A0.001,0.1,0.0,3,184,1,0,0.11919336766004562,300
A0.001,0.1,0.0,3,185,1,0,0.17791040241718292,300
A0.001,0.1,0.0,3,186,0,1,0.08958033472299576,160
A0.001,0.1,0.0,3,187,0,1,0.0895390585064888,186
A0.001,0.1,0.0,3,188,1,0,0.17097128927707672,300
A0.001,0.1,0.0,3,189,1,0,0.17249183356761932,300
A0.001,0.1,0.0,3,190,1,0,0.18737666308879852,300
A0.001,0.1,0.0,3,191,1,0,0.1620054990053177,300
A0.001,0.1,0.0,3,192,1,0,0.10933193564414978,300
A0.001,0.1,0.0,3,193,1,0,0.20275349915027618,300
A0.001,0.1,0.0,3,194,1,0,0.15119904279708862,300
A0.001,0.1,0.0,3,195,0,1,0.15035118162631989,155
A0.001,0.1,0.0,3,196,1,0,0.19241492450237274,300
A0.001,0.1,0.0,3,197,1,0,0.16347771883010864,300
A0.001,0.1,0.0,3,198,1,0,0.1520618349313736,300
A0.001,0.1,0.0,3,199,1,0,0.13013599812984467,300
A0.001,0.1,0.0,4,0,1,0,0.1965063065290451,300
A0.001,0.1,0.0,4,1,1,0,0.1762804538011551,300
A0.001,0.1,0.0,4,2,1,0,0.16665077209472656,300
A0.001,0.1,0.0,4,3,1,0,0.2563776671886444,300
A0.001,0.1,0.0,4,4,1,0,0.18001669645309448,300
A0.001,0.1,0.0,4,5,1,0,0.17884394526481628,300
A0.001,0.1,0.0,4,6,1,0,0.22356906533241272,300
A0.001,0.1,0.0,4,7,0,1,0.17842629551887512,148
A0.001,0.1,0.0,4,8,1,0,0.14335046708583832,300
A0.001,0.1,0.0,4,9,1,0,0.18217448890209198,300
A0.001,0.1,0.0,4,10,0,1,0.06583451479673386,157
A0.001,0.1,0.0,4,11,1,0,0.15316513180732727,300
A0.001,0.1,0.0,4,12,1,0,0.19788697361946106,300
A0.001,0.1,0.0,4,13,1,0,0.17511379718780518,300
A0.001,0.1,0.0,4,14,0,1,0.08042602241039276,126
A0.001,0.1,0.0,4,15,1,0,0.17450103163719177,300
A0.001,0.1,0.0,4,16,1,0,0.15511535108089447,300
A0.001,0.1,0.0,4,17,1,0,0.18230701982975006,300
A0.001,0.1,0.0,4,18,1,0,0.1837301105260849,300
A0.001,0.1,0.0,4,19,1,0,0.15358613431453705,300
A0.001,0.1,0.0,4,20,1,0,0.15182840824127197,300
A0.001,0.1,0.0,4,21,1,0,0.1891554445028305,300
A0.001,0.1,0.0,4,22,1,0,0.1929546743631363,300
A0.001,0.1,0.0,4,23,1,0,0.1475842446088791,300
A0.001,0.1,0.0,4,24,1,0,0.1817680150270462,300
A0.001,0.1,0.0,4,25,1,0,0.17544867098331451,300
A0.001,0.1,0.0,4,26,0,1,0.17348256707191467,194
A0.001,0.1,0.0,4,27,1,0,0.19073840975761414,300
A0.001,0.1,0.0,4,28,1,0,0.14925619959831238,300
A0.001,0.1,0.0,4,29,1,0,0.19689352810382843,300
A0.001,0.1,0.0,4,30,1,0,0.21669943630695343,300
A0.001,0.1,0.0,4,31,1,0,0.1760014146566391,300
A0.001,0.1,0.0,4,32,1,0,0.21627570688724518,300
A0.001,0.1,0.0,4,33,1,0,0.1390334814786911,300
A0.001,0.1,0.0,4,34,1,0,0.1594848930835724,300
A0.001,0.1,0.0,4,35,1,0,0.1834903508424759,300
A0.001,0.1,0.0,4,36,1,0,0.1850268840789795,300
A0.001,0.1,0.0,4,37,1,0,0.18676620721817017,300
A0.001,0.1,0.0,4,38,1,0,0.15265749394893646,300
A0.001,0.1,0.0,4,39,0,1,0.1437833458185196,189
A0.001,0.1,0.0,4,40,1,0,0.19408591091632843,300
A0.001,0.1,0.0,4,41,1,0,0.18082672357559204,300
A0.001,0.1,0.0,4,42,1,0,0.19358797371387482,300
A0.001,0.1,0.0,4,43,1,0,0.16902074217796326,300
A0.001,0.1,0.0,4,44,0,1,0.06810919940471649,143
A0.001,0.1,0.0,4,45,1,0,0.16855280101299286,300
A0.001,0.1,0.0,4,46,1,0,0.16568221151828766,300
A0.001,0.1,0.0,4,47,1,0,0.21122106909751892,300
A0.001,0.1,0.0,4,48,0,1,0.15085262060165405,189
A0.001,0.1,0.0,4,49,1,0,0.17072944343090057,300
A0.001,0.1,0.0,4,50,1,0,0.18042413890361786,300
A0.001,0.1,0.0,4,51,1,0,0.15695001184940338,300
A0.001,0.1,0.0,4,52,1,0,0.16933560371398926,300
A0.001,0.1,0.0,4,53,1,0,0.22208143770694733,300
A0.001,0.1,0.0,4,54,0,1,0.08294038474559784,160
A0.001,0.1,0.0,4,55,1,0,0.1817542165517807,300
A0.001,0.1,0.0,4,56,0,1,0.07244455814361572,151
A0.001,0.1,0.0,4,57,1,0,0.187166228890419,300
A0.001,0.1,0.0,4,58,0,1,0.052065588533878326,119
A0.001,0.1,0.0,4,59,1,0,0.1557013839483261,300
A0.001,0.1,0.0,4,60,1,0,0.16418763995170593,300
A0.001,0.1,0.0,4,61,0,1,0.1418057680130005,174
A0.001,0.1,0.0,4,62,1,0,0.22178030014038086,300
A0.001,0.1,0.0,4,63,0,1,0.07091551274061203,130
A0.001,0.1,0.0,4,64,0,1,0.058298785239458084,121
A0.001,0.1,0.0,4,65,1,0,0.15324272215366364,300
A0.001,0.1,0.0,4,66,1,0,0.15340441465377808,300
A0.001,0.1,0.0,4,67,1,0,0.17570707201957703,300
A0.001,0.1,0.0,4,68,1,0,0.17565110325813293,300
A0.001,0.1,0.0,4,69,0,1,0.13090607523918152,186
A0.001,0.1,0.0,4,70,1,0,0.15178346633911133,300
A0.001,0.1,0.0,4,71,1,0,0.1966143697500229,300
