condition,rough,sigma_k,seed,episode,push_step,recovery
ORACLE,mild,0.06,0,17,55,18
ORACLE,mild,0.06,0,56,63,11
ORACLE,mild,0.06,0,69,65,9
ORACLE,mild,0.06,0,190,72,2
ORACLE,mild,0.06,0,13,69,7
ORACLE,mild,0.06,0,87,72,4
ORACLE,mild,0.06,0,114,74,2
ORACLE,mild,0.06,0,154,59,17
ORACLE,mild,0.06,0,48,75,2
ORACLE,mild,0.06,0,78,72,6
ORACLE,mild,0.06,0,126,66,12
ORACLE,mild,0.06,0,181,74,4
ORACLE,mild,0.06,0,138,75,4
ORACLE,mild,0.06,0,100,71,11
ORACLE,mild,0.06,0,43,81,3
ORACLE,mild,0.06,0,84,74,10
ORACLE,mild,0.06,0,128,77,7
ORACLE,mild,0.06,0,42,67,19
ORACLE,mild,0.06,0,103,77,9
ORACLE,mild,0.06,0,21,84,3
ORACLE,mild,0.06,0,5,72,16
ORACLE,mild,0.06,0,37,83,6
ORACLE,mild,0.06,0,176,85,4
ORACLE,mild,0.06,0,107,81,11
ORACLE,mild,0.06,0,185,88,7
ORACLE,mild,0.06,0,44,89,7
ORACLE,mild,0.06,0,50,92,4
ORACLE,mild,0.06,0,117,93,4
ORACLE,mild,0.06,0,186,87,10
ORACLE,mild,0.06,0,136,87,12
ORACLE,mild,0.06,0,0,96,-1
ORACLE,mild,0.06,0,2,88,-1
ORACLE,mild,0.06,0,11,69,-1
ORACLE,mild,0.06,0,28,97,-1
ORACLE,mild,0.06,0,33,95,-1
ORACLE,mild,0.06,0,56,97,-1
ORACLE,mild,0.06,0,96,95,-1
ORACLE,mild,0.06,0,98,97,-1
ORACLE,mild,0.06,0,133,49,-1
ORACLE,mild,0.06,1,32,3,1
ORACLE,mild,0.06,1,68,2,5
ORACLE,mild,0.06,1,174,3,6
ORACLE,mild,0.06,1,19,6,4
ORACLE,mild,0.06,1,167,6,5
ORACLE,mild,0.06,1,22,10,2
ORACLE,mild,0.06,1,45,4,8
ORACLE,mild,0.06,1,11,8,5
ORACLE,mild,0.06,1,21,11,2
ORACLE,mild,0.06,1,136,2,12
ORACLE,mild,0.06,1,33,4,11
ORACLE,mild,0.06,1,193,13,2
ORACLE,mild,0.06,1,75,4,16
ORACLE,mild,0.06,1,27,11,12
ORACLE,mild,0.06,1,133,20,5
ORACLE,mild,0.06,1,107,19,7
ORACLE,mild,0.06,1,50,16,12
ORACLE,mild,0.06,1,183,25,3
ORACLE,mild,0.06,1,54,24,5
ORACLE,mild,0.06,1,145,26,5
ORACLE,mild,0.06,1,180,29,2
ORACLE,mild,0.06,1,152,17,15
ORACLE,mild,0.06,1,92,32,3
ORACLE,mild,0.06,1,155,33,3
ORACLE,mild,0.06,1,2,12,26
ORACLE,mild,0.06,1,192,35,4
ORACLE,mild,0.06,1,117,15,25
ORACLE,mild,0.06,1,87,36,5
ORACLE,mild,0.06,1,127,35,6
ORACLE,mild,0.06,1,138,37,4
ORACLE,mild,0.06,1,199,29,12
ORACLE,mild,0.06,1,161,41,2
ORACLE,mild,0.06,1,175,22,21
ORACLE,mild,0.06,1,109,41,3
ORACLE,mild,0.06,1,35,41,4
ORACLE,mild,0.06,1,144,37,8
ORACLE,mild,0.06,1,105,43,4
ORACLE,mild,0.06,1,45,36,12
ORACLE,mild,0.06,1,179,43,5
ORACLE,mild,0.06,1,72,32,18
ORACLE,mild,0.06,1,118,26,24
ORACLE,mild,0.06,1,74,45,6
ORACLE,mild,0.06,1,36,44,9
ORACLE,mild,0.06,1,53,42,11
ORACLE,mild,0.06,1,162,46,8
ORACLE,mild,0.06,1,82,51,4
ORACLE,mild,0.06,1,129,47,9
ORACLE,mild,0.06,1,59,50,7
ORACLE,mild,0.06,1,144,51,6
ORACLE,mild,0.06,1,66,54,5
ORACLE,mild,0.06,1,159,49,10
ORACLE,mild,0.06,1,180,55,4
ORACLE,mild,0.06,1,182,55,6
ORACLE,mild,0.06,1,16,60,2
ORACLE,mild,0.06,1,147,59,3
ORACLE,mild,0.06,1,198,57,5
ORACLE,mild,0.06,1,129,61,3
ORACLE,mild,0.06,1,143,55,10
ORACLE,mild,0.06,1,184,55,10
ORACLE,mild,0.06,1,46,61,5
ORACLE,mild,0.06,1,170,54,13
ORACLE,mild,0.06,1,86,58,10
ORACLE,mild,0.06,1,142,61,7
ORACLE,mild,0.06,1,98,61,8
ORACLE,mild,0.06,1,48,59,11
ORACLE,mild,0.06,1,124,61,9
ORACLE,mild,0.06,1,148,68,3
ORACLE,mild,0.06,1,12,62,10
ORACLE,mild,0.06,1,21,62,10
ORACLE,mild,0.06,1,78,58,15
ORACLE,mild,0.06,1,102,59,15
ORACLE,mild,0.06,1,143,69,7
ORACLE,mild,0.06,1,193,71,5
ORACLE,mild,0.06,1,196,71,5
ORACLE,mild,0.06,1,87,69,8
ORACLE,mild,0.06,1,21,73,5
ORACLE,mild,0.06,1,181,71,8
ORACLE,mild,0.06,1,96,70,12
ORACLE,mild,0.06,1,142,75,7
ORACLE,mild,0.06,1,37,79,5
ORACLE,mild,0.06,1,94,82,2
ORACLE,mild,0.06,1,83,70,15
ORACLE,mild,0.06,1,2,76,10
ORACLE,mild,0.06,1,85,76,11
ORACLE,mild,0.06,1,133,84,3
ORACLE,mild,0.06,1,104,79,9
ORACLE,mild,0.06,1,148,84,4
ORACLE,mild,0.06,1,22,74,15
ORACLE,mild,0.06,1,27,83,7
ORACLE,mild,0.06,1,31,85,6
ORACLE,mild,0.06,1,58,78,13
ORACLE,mild,0.06,1,165,89,2
ORACLE,mild,0.06,1,24,84,8
ORACLE,mild,0.06,1,82,90,4
ORACLE,mild,0.06,1,176,93,2
ORACLE,mild,0.06,1,188,81,15
ORACLE,mild,0.06,1,175,89,8
ORACLE,mild,0.06,1,77,86,13
ORACLE,mild,0.06,1,79,95,4
ORACLE,mild,0.06,1,147,93,-89
ORACLE,mild,0.06,1,149,97,-93
ORACLE,mild,0.06,1,9,98,-92
ORACLE,mild,0.06,1,155,80,-73
ORACLE,mild,0.06,1,51,97,-88
ORACLE,mild,0.06,1,144,94,-81
ORACLE,mild,0.06,1,179,11,3
ORACLE,mild,0.06,1,119,3,15
ORACLE,mild,0.06,1,45,3,16
ORACLE,mild,0.06,1,187,18,2
ORACLE,mild,0.06,1,125,11,10
ORACLE,mild,0.06,1,49,13,9
ORACLE,mild,0.06,1,99,4,18
ORACLE,mild,0.06,1,56,3,21
ORACLE,mild,0.06,1,157,24,2
ORACLE,mild,0.06,1,61,26,2
ORACLE,mild,0.06,1,87,19,9
ORACLE,mild,0.06,1,154,18,10
ORACLE,mild,0.06,1,168,15,13
ORACLE,mild,0.06,1,21,21,8
ORACLE,mild,0.06,1,82,3,26
ORACLE,mild,0.06,1,128,17,12
ORACLE,mild,0.06,1,138,13,16
ORACLE,mild,0.06,1,0,17,13
ORACLE,mild,0.06,1,100,18,12
ORACLE,mild,0.06,1,160,15,15
ORACLE,mild,0.06,1,172,27,3
ORACLE,mild,0.06,1,32,10,21
ORACLE,mild,0.06,1,104,21,10
ORACLE,mild,0.06,1,193,99,-68
ORACLE,mild,0.06,1,86,21,11
ORACLE,mild,0.06,1,120,97,-64
ORACLE,mild,0.06,1,153,25,8
ORACLE,mild,0.06,1,64,24,10
ORACLE,mild,0.06,1,137,0,34
ORACLE,mild,0.06,1,163,27,7
ORACLE,mild,0.06,1,63,32,4
ORACLE,mild,0.06,1,94,28,8
ORACLE,mild,0.06,1,16,27,10
ORACLE,mild,0.06,1,135,24,13
ORACLE,mild,0.06,1,192,35,4
ORACLE,mild,0.06,1,62,34,8
ORACLE,mild,0.06,1,197,34,10
ORACLE,mild,0.06,1,70,43,2
ORACLE,mild,0.06,1,160,38,7
ORACLE,mild,0.06,1,69,43,3
ORACLE,mild,0.06,1,86,42,7
ORACLE,mild,0.06,1,184,39,10
ORACLE,mild,0.06,1,8,43,7
ORACLE,mild,0.06,1,0,49,2
ORACLE,mild,0.06,1,95,45,6
ORACLE,mild,0.06,1,98,41,11
ORACLE,mild,0.06,1,105,42,10
ORACLE,mild,0.06,1,133,40,12
ORACLE,mild,0.06,1,73,44,9
ORACLE,mild,0.06,1,49,47,7
ORACLE,mild,0.06,1,67,46,9
ORACLE,mild,0.06,1,71,50,6
ORACLE,mild,0.06,1,102,50,6
ORACLE,mild,0.06,1,140,35,21
ORACLE,mild,0.06,1,28,52,6
ORACLE,mild,0.06,1,44,52,6
ORACLE,mild,0.06,1,101,47,11
ORACLE,mild,0.06,1,114,53,6
ORACLE,mild,0.06,1,118,58,3
ORACLE,mild,0.06,1,13,50,13
ORACLE,mild,0.06,1,122,51,13
ORACLE,mild,0.06,1,159,56,9
ORACLE,mild,0.06,1,187,61,4
ORACLE,mild,0.06,1,192,55,10
ORACLE,mild,0.06,1,89,60,6
ORACLE,mild,0.06,1,47,59,8
ORACLE,mild,0.06,1,115,65,2
ORACLE,mild,0.06,1,93,10,58
ORACLE,mild,0.06,1,100,57,11
ORACLE,mild,0.06,1,134,61,7
ORACLE,mild,0.06,1,99,68,2
ORACLE,mild,0.06,1,14,54,17
ORACLE,mild,0.06,1,159,67,7
ORACLE,mild,0.06,1,185,64,11
ORACLE,mild,0.06,1,153,59,17
ORACLE,mild,0.06,1,74,68,9
ORACLE,mild,0.06,1,120,75,2
ORACLE,mild,0.06,1,32,75,4
ORACLE,mild,0.06,1,53,67,12
ORACLE,mild,0.06,1,165,72,8
ORACLE,mild,0.06,1,7,73,10
ORACLE,mild,0.06,1,44,79,4
ORACLE,mild,0.06,1,119,80,3
ORACLE,mild,0.06,1,47,83,3
ORACLE,mild,0.06,1,116,84,2
ORACLE,mild,0.06,1,78,78,11
ORACLE,mild,0.06,1,148,79,10
ORACLE,mild,0.06,1,153,83,6
ORACLE,mild,0.06,1,116,90,3
ORACLE,mild,0.06,1,1,81,13
ORACLE,mild,0.06,1,79,87,7
ORACLE,mild,0.06,1,193,91,3
ORACLE,mild,0.06,1,46,92,4
ORACLE,mild,0.06,1,4,87,10
ORACLE,mild,0.06,1,191,91,6
ORACLE,mild,0.06,1,135,91,7
ORACLE,mild,0.06,1,172,96,2
ORACLE,mild,0.06,1,18,92,7
ORACLE,mild,0.06,1,194,96,3
ORACLE,mild,0.06,1,9,95,5
ORACLE,mild,0.06,1,13,98,-97
ORACLE,mild,0.06,1,124,94,-92
ORACLE,mild,0.06,1,134,1,2
ORACLE,mild,0.06,1,27,2,2
ORACLE,mild,0.06,1,54,1,3
ORACLE,mild,0.06,1,37,89,-83
ORACLE,mild,0.06,1,132,85,-79
ORACLE,mild,0.06,1,88,96,-89
ORACLE,mild,0.06,1,174,8,3
ORACLE,mild,0.06,1,84,12,3
ORACLE,mild,0.06,1,47,11,8
ORACLE,mild,0.06,1,58,15,4
ORACLE,mild,0.06,1,22,4,16
ORACLE,mild,0.06,1,192,3,17
ORACLE,mild,0.06,1,113,3,18
ORACLE,mild,0.06,1,199,14,7
ORACLE,mild,0.06,1,64,8,16
ORACLE,mild,0.06,1,120,8,16
ORACLE,mild,0.06,1,180,5,20
ORACLE,mild,0.06,1,184,20,5
ORACLE,mild,0.06,1,159,24,2
ORACLE,mild,0.06,1,162,24,2
ORACLE,mild,0.06,1,62,24,4
ORACLE,mild,0.06,1,91,13,15
ORACLE,mild,0.06,1,114,23,5
ORACLE,mild,0.06,1,172,18,11
ORACLE,mild,0.06,1,175,20,9
ORACLE,mild,0.06,1,196,26,3
ORACLE,mild,0.06,1,4,20,10
ORACLE,mild,0.06,1,25,25,5
ORACLE,mild,0.06,1,31,28,2
ORACLE,mild,0.06,1,131,20,10
ORACLE,mild,0.06,1,186,23,7
ORACLE,mild,0.06,1,142,28,4
ORACLE,mild,0.06,1,123,30,4
ORACLE,mild,0.06,1,4,31,4
ORACLE,mild,0.06,1,133,19,16
ORACLE,mild,0.06,1,73,27,9
ORACLE,mild,0.06,1,27,22,15
ORACLE,mild,0.06,1,83,27,11
ORACLE,mild,0.06,1,38,29,12
ORACLE,mild,0.06,1,189,27,14
ORACLE,mild,0.06,1,20,36,6
ORACLE,mild,0.06,1,67,39,3
ORACLE,mild,0.06,1,101,35,7
ORACLE,mild,0.06,1,146,38,4
ORACLE,mild,0.06,1,42,34,9
ORACLE,mild,0.06,1,141,36,7
ORACLE,mild,0.06,1,155,24,20
ORACLE,mild,0.06,1,101,42,3
ORACLE,mild,0.06,1,109,26,19
ORACLE,mild,0.06,1,190,38,7
ORACLE,mild,0.06,1,9,40,6
ORACLE,mild,0.06,1,68,23,23
ORACLE,mild,0.06,1,177,41,5
ORACLE,mild,0.06,1,74,45,3
ORACLE,mild,0.06,1,75,38,10
ORACLE,mild,0.06,1,6,35,14
ORACLE,mild,0.06,1,11,37,12
ORACLE,mild,0.06,1,65,46,3
ORACLE,mild,0.06,1,137,39,10
ORACLE,mild,0.06,1,157,46,3
ORACLE,mild,0.06,1,30,42,8
ORACLE,mild,0.06,1,40,48,2
ORACLE,mild,0.06,1,133,44,6
ORACLE,mild,0.06,1,178,35,15
ORACLE,mild,0.06,1,43,48,3
ORACLE,mild,0.06,1,15,40,12
ORACLE,mild,0.06,1,105,50,2
ORACLE,mild,0.06,1,198,46,6
ORACLE,mild,0.06,1,88,46,7
ORACLE,mild,0.06,1,91,48,5
ORACLE,mild,0.06,1,50,44,11
ORACLE,mild,0.06,1,56,48,7
ORACLE,mild,0.06,1,118,38,18
ORACLE,mild,0.06,1,164,47,10
ORACLE,mild,0.06,1,17,46,12
ORACLE,mild,0.06,1,173,55,3
ORACLE,mild,0.06,1,137,57,4
ORACLE,mild,0.06,1,141,52,9
ORACLE,mild,0.06,1,37,60,2
ORACLE,mild,0.06,1,124,54,8
ORACLE,mild,0.06,1,154,57,5
ORACLE,mild,0.06,1,173,58,4
ORACLE,mild,0.06,1,31,49,14
ORACLE,mild,0.06,1,51,56,7
ORACLE,mild,0.06,1,85,61,2
ORACLE,mild,0.06,1,33,57,7
ORACLE,mild,0.06,1,95,60,4
ORACLE,mild,0.06,1,152,60,4
ORACLE,mild,0.06,1,187,63,1
ORACLE,mild,0.06,1,14,64,1
ORACLE,mild,0.06,1,28,49,17
ORACLE,mild,0.06,1,87,60,6
ORACLE,mild,0.06,1,4,64,3
ORACLE,mild,0.06,1,32,61,6
ORACLE,mild,0.06,1,41,63,4
ORACLE,mild,0.06,1,107,62,5
ORACLE,mild,0.06,1,167,52,15
ORACLE,mild,0.06,1,188,64,3
ORACLE,mild,0.06,1,38,59,9
ORACLE,mild,0.06,1,93,35,33
ORACLE,mild,0.06,1,60,56,13
ORACLE,mild,0.06,1,71,61,8
ORACLE,mild,0.06,1,89,66,3
ORACLE,mild,0.06,1,124,67,2
ORACLE,mild,0.06,1,42,63,7
ORACLE,mild,0.06,1,6,63,9
ORACLE,mild,0.06,1,14,67,5
ORACLE,mild,0.06,1,107,69,3
ORACLE,mild,0.06,1,119,68,4
ORACLE,mild,0.06,1,192,67,5
ORACLE,mild,0.06,1,15,61,13
ORACLE,mild,0.06,1,81,61,13
ORACLE,mild,0.06,1,126,70,4
ORACLE,mild,0.06,1,138,62,12
ORACLE,mild,0.06,1,187,68,6
ORACLE,mild,0.06,1,80,75,2
ORACLE,mild,0.06,1,99,68,9
ORACLE,mild,0.06,1,190,70,8
ORACLE,mild,0.06,1,21,71,8
ORACLE,mild,0.06,1,39,76,3
ORACLE,mild,0.06,1,48,75,4
ORACLE,mild,0.06,1,60,77,2
ORACLE,mild,0.06,1,12,74,7
ORACLE,mild,0.06,1,128,70,12
ORACLE,mild,0.06,1,160,81,2
ORACLE,mild,0.06,1,172,36,47
ORACLE,mild,0.06,1,9,80,4
ORACLE,mild,0.06,1,91,80,4
ORACLE,mild,0.06,1,192,79,5
ORACLE,mild,0.06,1,47,82,6
ORACLE,mild,0.06,1,52,78,12
ORACLE,mild,0.06,1,10,81,10
ORACLE,mild,0.06,1,74,78,13
ORACLE,mild,0.06,1,4,90,2
ORACLE,mild,0.06,1,27,72,20
ORACLE,mild,0.06,1,24,86,8
ORACLE,mild,0.06,1,70,84,10
ORACLE,mild,0.06,1,1,87,8
ORACLE,mild,0.06,1,114,72,23
ORACLE,mild,0.06,1,164,77,20
ORACLE,mild,0.06,1,95,95,3
ORACLE,mild,0.06,1,68,93,6
ORACLE,mild,0.06,1,120,91,8
ORACLE,mild,0.06,1,156,96,4
ORACLE,mild,0.06,1,188,90,10
ORACLE,mild,0.06,1,20,93,-1
ORACLE,mild,0.06,1,36,94,-1
ORACLE,mild,0.06,1,51,95,-1
ORACLE,mild,0.06,1,100,96,-1
ORACLE,mild,0.06,1,110,85,-1
ORACLE,mild,0.06,1,151,95,-1
ORACLE,mild,0.06,1,152,85,-1
ORACLE,mild,0.06,1,153,99,-1
ORACLE,mild,0.06,1,178,99,-1
ORACLE,mild,0.06,1,195,98,-1
ORACLE,mild,0.06,2,90,0,8
ORACLE,mild,0.06,2,4,2,9
ORACLE,mild,0.06,2,102,9,3
ORACLE,mild,0.06,2,104,6,6
ORACLE,mild,0.06,2,55,1,15
ORACLE,mild,0.06,2,120,7,10
ORACLE,mild,0.06,2,81,4,14
ORACLE,mild,0.06,2,3,14,5
ORACLE,mild,0.06,2,0,17,3
ORACLE,mild,0.06,2,74,17,3
ORACLE,mild,0.06,2,144,10,10
ORACLE,mild,0.06,2,155,18,2
ORACLE,mild,0.06,2,168,13,8
ORACLE,mild,0.06,2,53,9,13
ORACLE,mild,0.06,2,25,5,18
ORACLE,mild,0.06,2,28,11,12
ORACLE,mild,0.06,2,92,7,17
ORACLE,mild,0.06,2,99,12,16
ORACLE,mild,0.06,2,185,20,8
ORACLE,mild,0.06,2,85,20,9
ORACLE,mild,0.06,2,113,10,21
ORACLE,mild,0.06,2,66,28,5
ORACLE,mild,0.06,2,158,27,6
ORACLE,mild,0.06,2,187,20,13
ORACLE,mild,0.06,2,175,11,23
ORACLE,mild,0.06,2,11,24,11
ORACLE,mild,0.06,2,37,25,10
ORACLE,mild,0.06,2,64,2,33
ORACLE,mild,0.06,2,8,9,28
ORACLE,mild,0.06,2,26,24,13
ORACLE,mild,0.06,2,70,34,3
ORACLE,mild,0.06,2,27,6,32
ORACLE,mild,0.06,2,56,26,12
ORACLE,mild,0.06,2,62,18,24
ORACLE,mild,0.06,2,199,28,14
ORACLE,mild,0.06,2,63,36,8
ORACLE,mild,0.06,2,107,39,5
ORACLE,mild,0.06,2,86,22,23
ORACLE,mild,0.06,2,89,35,10
ORACLE,mild,0.06,2,137,38,10
ORACLE,mild,0.06,2,160,43,6
ORACLE,mild,0.06,2,39,42,9
ORACLE,mild,0.06,2,85,45,7
ORACLE,mild,0.06,2,132,47,5
ORACLE,mild,0.06,2,40,41,12
ORACLE,mild,0.06,2,171,24,29
ORACLE,mild,0.06,2,199,50,3
ORACLE,mild,0.06,2,108,52,2
ORACLE,mild,0.06,2,155,47,7
ORACLE,mild,0.06,2,193,42,12
ORACLE,mild,0.06,2,46,49,7
ORACLE,mild,0.06,2,146,54,4
ORACLE,mild,0.06,2,150,54,4
ORACLE,mild,0.06,2,170,48,11
ORACLE,mild,0.06,2,67,52,8
ORACLE,mild,0.06,2,72,41,19
ORACLE,mild,0.06,2,10,56,5
ORACLE,mild,0.06,2,154,49,13
ORACLE,mild,0.06,2,55,54,9
ORACLE,mild,0.06,2,37,61,3
ORACLE,mild,0.06,2,172,62,2
ORACLE,mild,0.06,2,45,55,11
ORACLE,mild,0.06,2,173,41,25
ORACLE,mild,0.06,2,123,48,19
ORACLE,mild,0.06,2,35,66,3
ORACLE,mild,0.06,2,77,65,7
ORACLE,mild,0.06,2,18,66,7
ORACLE,mild,0.06,2,117,56,17
ORACLE,mild,0.06,2,133,63,10
ORACLE,mild,0.06,2,155,68,5
ORACLE,mild,0.06,2,85,72,2
ORACLE,mild,0.06,2,121,71,3
ORACLE,mild,0.06,2,145,69,5
ORACLE,mild,0.06,2,51,71,5
ORACLE,mild,0.06,2,13,68,10
ORACLE,mild,0.06,2,128,76,3
ORACLE,mild,0.06,2,182,77,2
ORACLE,mild,0.06,2,51,77,3
ORACLE,mild,0.06,2,157,70,10
ORACLE,mild,0.06,2,186,74,6
ORACLE,mild,0.06,2,193,75,6
ORACLE,mild,0.06,2,150,80,5
ORACLE,mild,0.06,2,122,77,9
ORACLE,mild,0.06,2,93,84,3
ORACLE,mild,0.06,2,145,84,3
ORACLE,mild,0.06,2,99,77,11
ORACLE,mild,0.06,2,140,80,8
ORACLE,mild,0.06,2,195,86,3
ORACLE,mild,0.06,2,127,81,9
ORACLE,mild,0.06,2,193,89,2
ORACLE,mild,0.06,2,31,88,5
ORACLE,mild,0.06,2,112,91,2
ORACLE,mild,0.06,2,135,74,19
ORACLE,mild,0.06,2,8,90,4
ORACLE,mild,0.06,2,130,82,12
ORACLE,mild,0.06,2,71,90,7
ORACLE,mild,0.06,2,160,91,6
ORACLE,mild,0.06,2,1,90,8
ORACLE,mild,0.06,2,78,86,12
ORACLE,mild,0.06,2,120,98,2
ORACLE,mild,0.06,2,37,97,-96
ORACLE,mild,0.06,2,4,95,-93
ORACLE,mild,0.06,2,11,1,2
ORACLE,mild,0.06,2,115,2,2
ORACLE,mild,0.06,2,77,4,2
ORACLE,mild,0.06,2,191,93,-87
ORACLE,mild,0.06,2,143,2,5
ORACLE,mild,0.06,2,149,0,7
ORACLE,mild,0.06,2,101,93,-85
ORACLE,mild,0.06,2,33,5,4
ORACLE,mild,0.06,2,106,98,-88
ORACLE,mild,0.06,2,165,90,-78
ORACLE,mild,0.06,2,121,2,11
ORACLE,mild,0.06,2,32,1,13
ORACLE,mild,0.06,2,103,99,-84
ORACLE,mild,0.06,2,59,96,-80
ORACLE,mild,0.06,2,36,96,-78
ORACLE,mild,0.06,2,77,16,2
ORACLE,mild,0.06,2,107,10,9
ORACLE,mild,0.06,2,133,11,8
ORACLE,mild,0.06,2,42,10,10
ORACLE,mild,0.06,2,71,3,17
ORACLE,mild,0.06,2,118,6,15
ORACLE,mild,0.06,2,173,18,3
ORACLE,mild,0.06,2,86,14,8
ORACLE,mild,0.06,2,146,10,12
ORACLE,mild,0.06,2,44,16,9
ORACLE,mild,0.06,2,65,11,15
ORACLE,mild,0.06,2,175,18,9
ORACLE,mild,0.06,2,84,24,4
ORACLE,mild,0.06,2,104,23,5
ORACLE,mild,0.06,2,193,24,4
ORACLE,mild,0.06,2,154,25,4
ORACLE,mild,0.06,2,12,11,19
ORACLE,mild,0.06,2,19,20,10
ORACLE,mild,0.06,2,116,15,15
ORACLE,mild,0.06,2,35,18,13
ORACLE,mild,0.06,2,74,28,3
ORACLE,mild,0.06,2,147,18,14
ORACLE,mild,0.06,2,45,5,28
ORACLE,mild,0.06,2,60,24,9
ORACLE,mild,0.06,2,97,17,16
ORACLE,mild,0.06,2,108,26,7
ORACLE,mild,0.06,2,100,32,2
ORACLE,mild,0.06,2,22,34,2
ORACLE,mild,0.06,2,77,27,9
ORACLE,mild,0.06,2,152,21,16
ORACLE,mild,0.06,2,98,2,36
ORACLE,mild,0.06,2,159,18,20
ORACLE,mild,0.06,2,195,33,6
ORACLE,mild,0.06,2,13,24,16
ORACLE,mild,0.06,2,72,26,14
ORACLE,mild,0.06,2,106,40,3
ORACLE,mild,0.06,2,147,36,7
ORACLE,mild,0.06,2,115,38,7
ORACLE,mild,0.06,2,177,17,28
ORACLE,mild,0.06,2,43,43,3
ORACLE,mild,0.06,2,55,36,10
ORACLE,mild,0.06,2,71,42,4
ORACLE,mild,0.06,2,76,43,3
ORACLE,mild,0.06,2,86,39,7
ORACLE,mild,0.06,2,90,44,2
ORACLE,mild,0.06,2,39,38,9
ORACLE,mild,0.06,2,159,41,6
ORACLE,mild,0.06,2,180,37,10
ORACLE,mild,0.06,2,12,36,12
ORACLE,mild,0.06,2,131,40,8
ORACLE,mild,0.06,2,25,44,5
ORACLE,mild,0.06,2,120,47,2
ORACLE,mild,0.06,2,96,37,13
ORACLE,mild,0.06,2,153,48,2
ORACLE,mild,0.06,2,52,32,19
ORACLE,mild,0.06,2,4,50,3
ORACLE,mild,0.06,2,58,35,18
ORACLE,mild,0.06,2,59,37,16
ORACLE,mild,0.06,2,192,44,9
ORACLE,mild,0.06,2,97,50,5
ORACLE,mild,0.06,2,157,48,7
ORACLE,mild,0.06,2,145,53,3
ORACLE,mild,0.06,2,19,37,20
ORACLE,mild,0.06,2,118,55,4
ORACLE,mild,0.06,2,75,54,7
ORACLE,mild,0.06,2,5,58,4
ORACLE,mild,0.06,2,120,50,12
ORACLE,mild,0.06,2,34,56,7
ORACLE,mild,0.06,2,45,53,10
ORACLE,mild,0.06,2,174,50,13
ORACLE,mild,0.06,2,175,51,13
ORACLE,mild,0.06,2,177,59,5
ORACLE,mild,0.06,2,41,60,5
ORACLE,mild,0.06,2,133,55,10
ORACLE,mild,0.06,2,153,62,3
ORACLE,mild,0.06,2,43,64,4
ORACLE,mild,0.06,2,110,66,2
ORACLE,mild,0.06,2,32,59,11
ORACLE,mild,0.06,2,145,57,13
ORACLE,mild,0.06,2,8,55,16
ORACLE,mild,0.06,2,142,63,9
ORACLE,mild,0.06,2,91,69,4
ORACLE,mild,0.06,2,195,68,5
ORACLE,mild,0.06,2,82,58,17
ORACLE,mild,0.06,2,26,70,7
ORACLE,mild,0.06,2,24,65,13
ORACLE,mild,0.06,2,114,71,8
ORACLE,mild,0.06,2,2,76,6
ORACLE,mild,0.06,2,62,79,3
ORACLE,mild,0.06,2,138,79,4
ORACLE,mild,0.06,2,149,76,8
ORACLE,mild,0.06,2,140,84,2
ORACLE,mild,0.06,2,157,82,5
ORACLE,mild,0.06,2,58,80,8
ORACLE,mild,0.06,2,191,73,15
ORACLE,mild,0.06,2,111,83,6
ORACLE,mild,0.06,2,142,86,3
ORACLE,mild,0.06,2,4,74,17
ORACLE,mild,0.06,2,103,85,7
ORACLE,mild,0.06,2,182,89,4
ORACLE,mild,0.06,2,136,81,13
ORACLE,mild,0.06,2,187,91,3
ORACLE,mild,0.06,2,130,75,20
ORACLE,mild,0.06,2,181,83,12
ORACLE,mild,0.06,2,66,89,7
ORACLE,mild,0.06,2,120,87,9
ORACLE,mild,0.06,2,23,94,4
ORACLE,mild,0.06,2,107,91,7
ORACLE,mild,0.06,2,21,86,13
ORACLE,mild,0.06,2,102,90,9
ORACLE,mild,0.06,2,94,89,-87
ORACLE,mild,0.06,2,133,1,2
ORACLE,mild,0.06,2,82,2,5
ORACLE,mild,0.06,2,151,89,-80
ORACLE,mild,0.06,2,98,5,7
ORACLE,mild,0.06,2,157,4,8
ORACLE,mild,0.06,2,86,98,-81
ORACLE,mild,0.06,2,143,87,-69
ORACLE,mild,0.06,2,112,2,18
ORACLE,mild,0.06,2,118,5,15
ORACLE,mild,0.06,2,95,21,2
ORACLE,mild,0.06,2,171,20,4
ORACLE,mild,0.06,2,48,26,2
ORACLE,mild,0.06,2,79,9,19
ORACLE,mild,0.06,2,102,26,2
ORACLE,mild,0.06,2,186,25,4
ORACLE,mild,0.06,2,2,22,9
ORACLE,mild,0.06,2,158,28,3
ORACLE,mild,0.06,2,142,29,3
ORACLE,mild,0.06,2,115,30,3
ORACLE,mild,0.06,2,143,22,11
ORACLE,mild,0.06,2,60,30,4
ORACLE,mild,0.06,2,110,28,6
ORACLE,mild,0.06,2,128,5,29
ORACLE,mild,0.06,2,175,29,5
ORACLE,mild,0.06,2,184,17,17
ORACLE,mild,0.06,2,197,23,11
ORACLE,mild,0.06,2,83,23,12
ORACLE,mild,0.06,2,68,31,6
ORACLE,mild,0.06,2,0,1,37
ORACLE,mild,0.06,2,130,35,4
ORACLE,mild,0.06,2,132,34,7
ORACLE,mild,0.06,2,45,39,3
ORACLE,mild,0.06,2,41,34,9
ORACLE,mild,0.06,2,178,33,10
